Frame,Object Type,Object ID,X,Y,Speed (m/s),Distance (m),Team,Has Ball
24,Player,3,380,578,4.679757285165211,1.3283634314979191,2,False
24,Player,4,1417,525,N/A,N/A,2,False
24,Player,5,715,703,13.651941403708149,3.2421675717024137,1,False
24,Player,6,1200,930,16.334186107230796,4.0475458138856935,1,True
24,Player,7,1051,544,10.630470630875822,2.0608159916334654,2,False
24,Player,8,937,430,5.908575793531052,1.8285202987358462,2,False
24,Player,9,1293,507,N/A,N/A,1,False
24,Player,10,1328,469,N/A,N/A,2,False
24,Player,11,348,858,9.920777379892812,1.79639673989317,1,False
24,Player,12,258,603,3.2953115837230698,1.0106957460511286,1,False
24,Player,13,1646,761,N/A,N/A,2,False
24,Player,14,592,794,10.01628257284566,1.5251495285876708,2,False
24,Player,15,803,499,2.1473688470459615,1.7436448153388409,1,False
24,Player,16,386,373,5.397209723181793,1.3095630460490586,1,False
24,Player,19,1239,418,N/A,N/A,1,False
24,Player,26,1145,364,N/A,N/A,2,False
24,Player,28,978,278,N/A,N/A,1,False
24,Player,22,1276,793,8.607068900228029,0.8358059096475656,1,False
24,Player,34,1271,861,13.448108245968692,0.7782470049750401,2,False
25,Player,1,1061,755,5.919381940042827,4.636183850527605,2,False
25,Player,3,381,578,3.6375689010924006,1.5388708910518776,2,False
25,Player,4,1421,525,N/A,N/A,2,False
25,Player,5,719,704,12.169181670625571,3.946402622085838,1,False
25,Player,6,1184,931,15.865554825107742,4.965691347746095,1,True
25,Player,7,1053,544,8.68779464162042,2.563581885245758,2,False
25,Player,8,938,431,4.009594080975368,2.0605569932367356,2,False
25,Player,9,1294,507,N/A,N/A,1,False
25,Player,10,1330,469,N/A,N/A,2,False
25,Player,11,347,859,4.2259468846018855,2.040953851270594,1,False
25,Player,12,259,603,2.9604131216985,1.182015949853125,1,False
25,Player,13,1647,764,N/A,N/A,2,False
25,Player,14,599,792,6.949696744038892,1.9273310531269585,2,False
25,Player,15,804,499,5.137387562092516,2.040947336293269,1,False
25,Player,16,386,374,2.713722615998477,1.466607178919341,1,False
25,Player,19,1240,418,N/A,N/A,1,False
25,Player,26,1149,365,N/A,N/A,2,False
25,Player,28,980,278,N/A,N/A,1,False
25,Player,22,1276,793,4.714881937392387,1.1086578736170325,1,False
25,Player,34,1276,862,15.405361825040027,1.6697609994796712,2,False
26,Player,1,1066,757,5.919381940042827,4.636183850527605,2,False
26,Player,3,383,578,3.6375689010924006,1.5388708910518776,2,False
26,Player,4,1423,524,N/A,N/A,2,False
26,Player,5,723,704,12.169181670625571,3.946402622085838,1,False
26,Player,6,1167,932,15.865554825107742,4.965691347746095,1,True
26,Player,7,1055,545,8.68779464162042,2.563581885245758,2,False
26,Player,8,940,431,4.009594080975368,2.0605569932367356,2,False
26,Player,9,1295,508,N/A,N/A,1,False
26,Player,10,1333,469,N/A,N/A,2,False
26,Player,11,346,860,4.2259468846018855,2.040953851270594,1,False
26,Player,12,259,603,2.9604131216985,1.182015949853125,1,False
26,Player,13,1648,767,N/A,N/A,2,False
26,Player,14,606,792,6.949696744038892,1.9273310531269585,2,False
26,Player,15,805,499,5.137387562092516,2.040947336293269,1,False
26,Player,16,386,374,2.713722615998477,1.466607178919341,1,False
26,Player,19,1242,418,N/A,N/A,1,False
26,Player,26,1153,365,N/A,N/A,2,False
26,Player,28,981,279,N/A,N/A,1,False
26,Player,22,1277,791,4.714881937392387,1.1086578736170325,1,False
26,Player,34,1277,866,15.405361825040027,1.6697609994796712,2,False
27,Player,1,1070,759,5.919381940042827,4.636183850527605,2,False
27,Player,3,386,578,3.6375689010924006,1.5388708910518776,2,False
27,Player,4,1426,525,N/A,N/A,2,False
27,Player,5,729,705,12.169181670625571,3.946402622085838,1,False
27,Player,6,1157,932,15.865554825107742,4.965691347746095,1,True
27,Player,7,1056,544,8.68779464162042,2.563581885245758,2,False
27,Player,8,941,431,4.009594080975368,2.0605569932367356,2,False
27,Player,9,1296,507,N/A,N/A,1,False
27,Player,10,1335,469,N/A,N/A,2,False
27,Player,11,344,862,4.2259468846018855,2.040953851270594,1,False
27,Player,12,260,604,2.9604131216985,1.182015949853125,1,False
27,Player,13,1649,768,N/A,N/A,2,False
27,Player,14,610,791,6.949696744038892,1.9273310531269585,2,False
27,Player,15,807,499,5.137387562092516,2.040947336293269,1,False
27,Player,16,386,374,2.713722615998477,1.466607178919341,1,False
27,Player,19,1245,419,N/A,N/A,1,False
27,Player,26,1155,365,N/A,N/A,2,False
27,Player,28,982,279,N/A,N/A,1,False
27,Player,22,1277,789,4.714881937392387,1.1086578736170325,1,False
27,Player,34,1277,871,15.405361825040027,1.6697609994796712,2,False
28,Player,1,1073,759,5.919381940042827,4.636183850527605,2,False
28,Player,3,388,579,3.6375689010924006,1.5388708910518776,2,False
28,Player,4,1429,526,N/A,N/A,2,False
28,Player,5,734,706,12.169181670625571,3.946402622085838,1,False
28,Player,6,1148,930,15.865554825107742,4.965691347746095,1,True
28,Player,7,1058,544,8.68779464162042,2.563581885245758,2,False
28,Player,8,943,431,4.009594080975368,2.0605569932367356,2,False
28,Player,9,1298,507,N/A,N/A,1,False
28,Player,10,1337,470,N/A,N/A,2,False
28,Player,11,342,862,4.2259468846018855,2.040953851270594,1,False
28,Player,12,260,604,2.9604131216985,1.182015949853125,1,False
28,Player,13,1650,769,N/A,N/A,2,False
28,Player,14,613,791,6.949696744038892,1.9273310531269585,2,False
28,Player,15,808,500,5.137387562092516,2.040947336293269,1,False
28,Player,16,386,375,2.713722615998477,1.466607178919341,1,False
28,Player,19,1246,419,N/A,N/A,1,False
28,Player,26,1158,367,N/A,N/A,2,False
28,Player,28,983,279,N/A,N/A,1,False
28,Player,22,1277,788,4.714881937392387,1.1086578736170325,1,False
28,Player,34,1276,876,15.405361825040027,1.6697609994796712,2,False
29,Player,1,1075,759,5.919381940042827,4.636183850527605,2,False
29,Player,3,388,579,3.6375689010924006,1.5388708910518776,2,False
29,Player,4,1433,527,N/A,N/A,2,False
29,Player,5,738,708,12.169181670625571,3.946402622085838,1,False
29,Player,6,1138,927,15.865554825107742,4.965691347746095,1,True
29,Player,7,1060,547,8.68779464162042,2.563581885245758,2,False
29,Player,8,945,432,4.009594080975368,2.0605569932367356,2,False
29,Player,9,1299,508,N/A,N/A,1,False
29,Player,10,1340,471,N/A,N/A,2,False
29,Player,11,337,862,4.2259468846018855,2.040953851270594,1,False
29,Player,12,260,604,2.9604131216985,1.182015949853125,1,False
29,Player,13,1648,770,N/A,N/A,2,False
29,Player,14,615,790,6.949696744038892,1.9273310531269585,2,False
29,Player,15,811,500,5.137387562092516,2.040947336293269,1,False
29,Player,16,386,375,2.713722615998477,1.466607178919341,1,False
29,Player,19,1247,420,N/A,N/A,1,False
29,Player,26,1161,368,N/A,N/A,2,False
29,Player,28,984,279,N/A,N/A,1,False
29,Player,22,1275,788,4.714881937392387,1.1086578736170325,1,False
29,Player,34,1276,880,15.405361825040027,1.6697609994796712,2,False
30,Player,1,1075,759,3.694414314000699,4.849980975180423,2,False
30,Player,3,389,579,5.011504026495459,1.8288884851777722,2,False
30,Player,4,1436,530,N/A,N/A,2,False
30,Player,5,742,712,11.8670541072639,4.633153438478425,1,False
30,Player,6,1126,927,18.223145387221887,6.020271520617731,1,True
30,Player,7,1061,549,11.439858516039399,3.2256107345535936,2,False
30,Player,8,945,432,7.476946835848508,2.493250675866858,2,False
30,Player,9,1301,508,N/A,N/A,1,False
30,Player,10,1340,471,N/A,N/A,2,False
30,Player,11,333,862,9.171055671324565,2.5716862396574323,1,False
30,Player,12,260,605,4.196412401878054,1.4248638897766237,1,False
30,Player,13,1645,772,N/A,N/A,2,False
30,Player,14,621,789,7.071257053321401,2.3365473177867617,2,False
30,Player,15,812,501,2.7758471763892953,2.201586640482464,1,False
30,Player,16,386,375,1.0175014129791584,1.52549036254082,1,False
30,Player,19,1249,421,N/A,N/A,1,False
30,Player,26,1165,369,N/A,N/A,2,False
30,Player,28,985,279,N/A,N/A,1,False
30,Player,22,1274,788,2.174910041785181,1.2345207232573787,1,False
30,Player,34,1276,881,12.046216380437917,2.366880002977236,2,False
31,Player,1,1075,759,3.694414314000699,4.849980975180423,2,False
31,Player,3,390,579,5.011504026495459,1.8288884851777722,2,False
31,Player,4,1440,531,N/A,N/A,2,False
31,Player,5,744,715,11.8670541072639,4.633153438478425,1,False
31,Player,6,1113,929,18.223145387221887,6.020271520617731,1,True
31,Player,7,1063,552,11.439858516039399,3.2256107345535936,2,False
31,Player,8,947,433,7.476946835848508,2.493250675866858,2,False
31,Player,9,1302,509,N/A,N/A,1,False
31,Player,10,1341,471,N/A,N/A,2,False
31,Player,11,320,860,9.171055671324565,2.5716862396574323,1,False
31,Player,12,259,606,4.196412401878054,1.4248638897766237,1,False
31,Player,13,1641,774,N/A,N/A,2,False
31,Player,14,625,786,7.071257053321401,2.3365473177867617,2,False
31,Player,15,812,501,2.7758471763892953,2.201586640482464,1,False
31,Player,16,387,375,1.0175014129791584,1.52549036254082,1,False
31,Player,19,1250,420,N/A,N/A,1,False
31,Player,26,1169,369,N/A,N/A,2,False
31,Player,28,987,279,N/A,N/A,1,False
31,Player,22,1272,788,2.174910041785181,1.2345207232573787,1,False
31,Player,34,1274,882,12.046216380437917,2.366880002977236,2,False
32,Player,1,1074,759,3.694414314000699,4.849980975180423,2,False
32,Player,3,391,579,5.011504026495459,1.8288884851777722,2,False
32,Player,4,1442,533,N/A,N/A,2,False
32,Player,5,747,719,11.8670541072639,4.633153438478425,1,False
32,Player,6,1097,919,18.223145387221887,6.020271520617731,1,True
32,Player,7,1064,555,11.439858516039399,3.2256107345535936,2,False
32,Player,8,948,433,7.476946835848508,2.493250675866858,2,False
32,Player,9,1303,510,N/A,N/A,1,False
32,Player,10,1343,472,N/A,N/A,2,False
32,Player,11,313,858,9.171055671324565,2.5716862396574323,1,False
32,Player,12,259,606,4.196412401878054,1.4248638897766237,1,False
32,Player,13,1638,775,N/A,N/A,2,False
32,Player,14,628,785,7.071257053321401,2.3365473177867617,2,False
32,Player,15,813,501,2.7758471763892953,2.201586640482464,1,False
32,Player,16,387,375,1.0175014129791584,1.52549036254082,1,False
32,Player,19,1251,421,N/A,N/A,1,False
32,Player,26,1172,370,N/A,N/A,2,False
32,Player,28,988,279,N/A,N/A,1,False
32,Player,22,1272,789,2.174910041785181,1.2345207232573787,1,False
32,Player,34,1272,884,12.046216380437917,2.366880002977236,2,False
33,Player,1,1073,759,3.694414314000699,4.849980975180423,2,False
33,Player,3,392,580,5.011504026495459,1.8288884851777722,2,False
33,Player,4,1444,535,N/A,N/A,2,False
33,Player,5,749,720,11.8670541072639,4.633153438478425,1,False
33,Player,6,1085,922,18.223145387221887,6.020271520617731,1,True
33,Player,7,1066,556,11.439858516039399,3.2256107345535936,2,False
33,Player,8,949,433,7.476946835848508,2.493250675866858,2,False
33,Player,9,1304,510,N/A,N/A,1,False
33,Player,10,1345,473,N/A,N/A,2,False
33,Player,11,309,860,9.171055671324565,2.5716862396574323,1,False
33,Player,12,258,607,4.196412401878054,1.4248638897766237,1,False
33,Player,13,1636,775,N/A,N/A,2,False
33,Player,14,631,785,7.071257053321401,2.3365473177867617,2,False
33,Player,15,814,501,2.7758471763892953,2.201586640482464,1,False
33,Player,16,387,375,1.0175014129791584,1.52549036254082,1,False
33,Player,19,1252,421,N/A,N/A,1,False
33,Player,26,1175,370,N/A,N/A,2,False
33,Player,28,989,280,N/A,N/A,1,False
33,Player,22,1270,790,2.174910041785181,1.2345207232573787,1,False
33,Player,34,1267,887,12.046216380437917,2.366880002977236,2,False
34,Player,1,1071,758,3.694414314000699,4.849980975180423,2,False
34,Player,3,393,581,5.011504026495459,1.8288884851777722,2,False
34,Player,4,1446,535,N/A,N/A,2,False
34,Player,5,751,721,11.8670541072639,4.633153438478425,1,False
34,Player,6,1073,924,18.223145387221887,6.020271520617731,1,True
34,Player,7,1067,556,11.439858516039399,3.2256107345535936,2,False
34,Player,8,951,433,7.476946835848508,2.493250675866858,2,False
34,Player,9,1305,511,N/A,N/A,1,False
34,Player,10,1345,474,N/A,N/A,2,False
34,Player,11,305,861,9.171055671324565,2.5716862396574323,1,False
34,Player,12,257,608,4.196412401878054,1.4248638897766237,1,False
34,Player,13,1633,777,N/A,N/A,2,False
34,Player,14,635,784,7.071257053321401,2.3365473177867617,2,False
34,Player,15,816,501,2.7758471763892953,2.201586640482464,1,False
34,Player,16,387,375,1.0175014129791584,1.52549036254082,1,False
34,Player,19,1253,421,N/A,N/A,1,False
34,Player,26,1177,370,N/A,N/A,2,False
34,Player,28,990,280,N/A,N/A,1,False
34,Player,22,1269,790,2.174910041785181,1.2345207232573787,1,False
34,Player,34,1258,889,12.046216380437917,2.366880002977236,2,False
35,Player,1,1068,756,4.003245482938795,5.081650273961603,2,False
35,Player,3,393,582,7.525810625822354,2.2644099334313808,2,False
35,Player,4,1449,535,N/A,N/A,2,False
35,Player,5,754,722,15.550147535228314,5.5330462356559895,1,False
35,Player,6,1059,925,16.584718974477443,6.98003535015925,1,True
35,Player,7,1067,556,8.004499431002834,3.6888340812551466,2,False
35,Player,8,952,435,2.9082952252055656,2.6615547976958838,2,False
35,Player,9,1307,511,N/A,N/A,1,False
35,Player,10,1346,474,N/A,N/A,2,False
35,Player,11,300,863,11.302000799675032,3.2257372118608485,1,False
35,Player,12,256,608,1.0991524861743933,1.4884722512450492,1,False
35,Player,13,1629,780,N/A,N/A,2,False
35,Player,14,640,784,9.814037292340673,2.904489290723143,2,False
35,Player,15,817,500,5.986684293237846,2.5480382778226174,1,False
35,Player,16,388,375,5.8379971650924345,1.8633374207058915,1,False
35,Player,19,1254,421,N/A,N/A,1,False
35,Player,26,1180,370,N/A,N/A,2,False
35,Player,28,991,280,N/A,N/A,1,False
35,Player,22,1267,788,10.29508151726719,1.8303009036547855,1,False
35,Player,34,1249,892,11.322911284173752,3.022141072663217,2,False
36,Player,1,1064,755,4.003245482938795,5.081650273961603,2,False
36,Player,3,393,583,7.525810625822354,2.2644099334313808,2,False
36,Player,4,1451,535,N/A,N/A,2,False
36,Player,5,756,722,15.550147535228314,5.5330462356559895,1,False
36,Player,6,1047,928,16.584718974477443,6.98003535015925,1,True
36,Player,7,1067,556,8.004499431002834,3.6888340812551466,2,False
36,Player,8,953,435,2.9082952252055656,2.6615547976958838,2,False
36,Player,9,1307,512,N/A,N/A,1,False
36,Player,10,1347,473,N/A,N/A,2,False
36,Player,11,294,867,11.302000799675032,3.2257372118608485,1,False
36,Player,12,256,609,1.0991524861743933,1.4884722512450492,1,False
36,Player,13,1623,782,N/A,N/A,2,False
36,Player,14,647,783,9.814037292340673,2.904489290723143,2,False
36,Player,15,818,500,5.986684293237846,2.5480382778226174,1,False
36,Player,16,389,375,5.8379971650924345,1.8633374207058915,1,False
36,Player,19,1255,422,N/A,N/A,1,False
36,Player,26,1183,370,N/A,N/A,2,False
36,Player,28,991,279,N/A,N/A,1,False
36,Player,22,1265,786,10.29508151726719,1.8303009036547855,1,False
36,Player,34,1241,892,11.322911284173752,3.022141072663217,2,False
37,Player,1,1062,754,4.003245482938795,5.081650273961603,2,False
37,Player,3,393,583,7.525810625822354,2.2644099334313808,2,False
37,Player,4,1453,534,N/A,N/A,2,False
37,Player,5,758,726,15.550147535228314,5.5330462356559895,1,False
37,Player,6,1034,929,16.584718974477443,6.98003535015925,1,True
37,Player,7,1066,557,8.004499431002834,3.6888340812551466,2,False
37,Player,8,953,436,2.9082952252055656,2.6615547976958838,2,False
37,Player,9,1308,512,N/A,N/A,1,False
37,Player,10,1348,474,N/A,N/A,2,False
37,Player,11,287,869,11.302000799675032,3.2257372118608485,1,False
37,Player,12,255,609,1.0991524861743933,1.4884722512450492,1,False
37,Player,13,1617,783,N/A,N/A,2,False
37,Player,14,653,783,9.814037292340673,2.904489290723143,2,False
37,Player,15,818,502,5.986684293237846,2.5480382778226174,1,False
37,Player,16,389,375,5.8379971650924345,1.8633374207058915,1,False
37,Player,19,1255,423,N/A,N/A,1,False
37,Player,26,1185,370,N/A,N/A,2,False
37,Player,28,992,279,N/A,N/A,1,False
37,Player,22,1261,785,10.29508151726719,1.8303009036547855,1,False
37,Player,34,1234,892,11.322911284173752,3.022141072663217,2,False
38,Player,1,1059,754,4.003245482938795,5.081650273961603,2,False
38,Player,3,392,585,7.525810625822354,2.2644099334313808,2,False
38,Player,4,1456,535,N/A,N/A,2,False
38,Player,5,760,729,15.550147535228314,5.5330462356559895,1,False
38,Player,6,1019,929,16.584718974477443,6.98003535015925,1,True
38,Player,7,1065,559,8.004499431002834,3.6888340812551466,2,False
38,Player,8,954,436,2.9082952252055656,2.6615547976958838,2,False
38,Player,9,1308,512,N/A,N/A,1,False
38,Player,10,1349,474,N/A,N/A,2,False
38,Player,11,280,871,11.302000799675032,3.2257372118608485,1,False
38,Player,12,254,609,1.0991524861743933,1.4884722512450492,1,False
38,Player,13,1614,783,N/A,N/A,2,False
38,Player,14,663,783,9.814037292340673,2.904489290723143,2,False
38,Player,15,819,502,5.986684293237846,2.5480382778226174,1,False
38,Player,16,389,376,5.8379971650924345,1.8633374207058915,1,False
38,Player,19,1255,424,N/A,N/A,1,False
38,Player,26,1188,371,N/A,N/A,2,False
38,Player,28,992,279,N/A,N/A,1,False
38,Player,22,1258,782,10.29508151726719,1.8303009036547855,1,False
38,Player,34,1228,895,11.322911284173752,3.022141072663217,2,False
39,Player,1,1057,754,4.003245482938795,5.081650273961603,2,False
39,Player,3,392,586,7.525810625822354,2.2644099334313808,2,False
39,Player,4,1460,537,N/A,N/A,2,False
39,Player,5,762,733,15.550147535228314,5.5330462356559895,1,False
39,Player,6,1008,929,16.584718974477443,6.98003535015925,1,False
39,Player,7,1065,559,8.004499431002834,3.6888340812551466,2,False
39,Player,8,954,435,2.9082952252055656,2.6615547976958838,2,False
39,Player,9,1310,512,N/A,N/A,1,False
39,Player,10,1349,473,N/A,N/A,2,False
39,Player,11,275,873,11.302000799675032,3.2257372118608485,1,False
39,Player,12,254,608,1.0991524861743933,1.4884722512450492,1,False
39,Player,13,1613,784,N/A,N/A,2,False
39,Player,14,669,784,9.814037292340673,2.904489290723143,2,False
39,Player,15,820,503,5.986684293237846,2.5480382778226174,1,False
39,Player,16,390,377,5.8379971650924345,1.8633374207058915,1,False
39,Player,19,1256,425,N/A,N/A,1,False
39,Player,26,1191,372,N/A,N/A,2,False
39,Player,28,993,279,N/A,N/A,1,False
39,Player,22,1254,780,10.29508151726719,1.8303009036547855,1,False
39,Player,34,1223,896,11.322911284173752,3.022141072663217,2,False
40,Player,1,1057,754,4.386246132355025,5.3354839621765935,2,False
40,Player,3,394,587,7.124450806927992,2.676704540313788,2,False
40,Player,4,1463,539,N/A,N/A,2,False
40,Player,5,765,736,9.881554740876526,6.104895468345603,1,False
40,Player,6,998,926,14.047521122747309,7.792970600318238,1,False
40,Player,7,1065,561,5.413998504305035,4.00214417988391,2,False
40,Player,8,956,436,10.209246191069331,3.252367655975359,2,False
40,Player,9,1312,512,N/A,N/A,1,False
40,Player,10,1351,473,N/A,N/A,2,False
40,Player,11,271,875,1.9029135230341128,3.335859522221619,1,False
40,Player,12,253,608,2.1474432452669485,1.6127455871979977,1,False
40,Player,13,1612,784,N/A,N/A,2,False
40,Player,14,672,784,5.524109129273253,3.2241715320005304,2,False
40,Player,15,822,503,8.19756538941748,3.0224344230435363,1,False
40,Player,16,391,377,10.320802572360359,2.460606088087857,1,False
40,Player,19,1258,424,N/A,N/A,1,False
40,Player,26,1193,372,N/A,N/A,2,False
40,Player,28,994,279,N/A,N/A,1,False
40,Player,22,1252,778,3.3585584354973137,2.0246619242275465,1,False
